name,company,email,address,country,state,website,phone
,Grace by Nia,info@gracebynia.com,"60 Seaport Boulevard Suite 325 Boston, MA 02210",United States,Massachusetts,https://www.gracebynia.com/,(617) 927-9411
,Ice House Sports Bar,info@icehousesportsbar.com,"136 Huttleston Avenue Fairhaven, MA 02719",United States,Massachusetts,https://www.icehousesportsbar.com/,(508) 992-2337
,Bombyx Center for Arts & Equity,info@laudable.prod,"130 Pine Street Florence, MA 01062",United States,Massachusetts,https://bombyx.live/,(413) 282-8498
,New Moon Coffeehouse,info@newmooncoffeehouse.org,"16 Ashland Street Haverhill, MA 01830",United States,Massachusetts,,
,Old Sloop Presents,info@oldslooppresents.org,"12 School Street Rockport, MA 01966",United States,Massachusetts,https://oldslooppresents.org/,(978) 309-9667
,The Poynt,info@poyntnewburyport.com,"31 Water Street Newburyport, MA 01950",United States,Massachusetts,http://www.poyntnewburyport.com,(978) 358-8501
,The Cabot,info@thecabot.org,"286 Cabot Street Beverly, MA 01915",United States,Massachusetts,https://thecabot.org/,(978) 927-3100
,The Cantab Lounge,info@thecantablounge.com,"738 Massachusetts Avenue Cambridge, MA 02139",United States,Massachusetts,https://www.thecantablounge.com/,(617) 714-4278
,The Cut Live,info@thecutlive.com,"177 Main Street Gloucester, MA 01930",United States,Massachusetts,https://thecutlive.com/,(978) 515-0000
,The Rockwell,info@therockwell.org,"255 Elm Street Somerville, MA 02144",United States,Massachusetts,https://therockwell.org,(617) 628-4445
,The Town & The City Festival,info@thetownandthecityfestival.com,"Lowell, MA 01850",United States,Massachusetts,,
,The Tree Bar and Lounge,info@treebarandlounge.com,"1177 Washington Street Braintree, MA 02184",United States,Massachusetts,https://www.thetreebarandlounge.com/,(781) 848-1231
,Nichols College,involvement@nichols.edu,"129 Center Road Dudley, MA 01571",United States,Massachusetts,,(508) 213-2113
,The Lobby Restaurant,jay@pbjrecords.com,"1 Burlington Mall Road Burlington, MA 01803",United States,Massachusetts,https://www.marriott.com/en-us/hotels/bosbu-boston-marriott-burlington/dining/,(781) 221-6643
,The Barn at The Egremont Village Inn,jennyjrubin70@gmail.com,"17 Main Street South Egremont, MA 01258",United States,Massachusetts,http://www.theegremontbarn.com,(413) 528-1570
,The Plough & Stars,jimseerybooking@gmail.com,"912 Massachusetts Avenue Cambridge, MA 02139",United States,Massachusetts,https://www.ploughandstars.com/,(617) 576-0032
,JJ's Tavern,jjstavernflorence@icloud.com,"99 Main Street Florence, MA 01062",United States,Massachusetts,https://jjstavern.net/,(413) 586-5705
,UMass Lowell,Joanne_Dunbar@uml.edu,"220 Pawtucket Street Lowell, MA 01854",United States,Massachusetts,,
,Mill No. 5,joel@millno5.com,"250 Jackson Street, 4th & 5th Floors Lowell, MA 01852",United States,Massachusetts,https://millno5.com/,(978) 656-1828
,The Porch Southern Fare & Juke Joint,john@theporchsouthern.com,"175 River’s Edge Drive Medford, MA 02155",United States,Massachusetts,https://www.theporchsouthern.com,(781) 874-9357
,Charlie's Kitchen,jordan@get2thegigbos.com,"10 Eliot Street Cambridge, MA 02138",United States,Massachusetts,https://www.charlieskitchen.com/,(617) 492-9646
,Blue Ocean Music Hall,kaiello@atlantichg.com,"4 Oceanfront North Salisbury, MA 01952",United States,Massachusetts,https://www.blueoceanhall.com/,(978) 462-5888
,Rivershed,kara@therivershed.com,"17 New Driftway Scituate, MA 02066",United States,Massachusetts,https://www.therivershed.com/,(781) 378-2438
,Bull Spit Brewing Company,keith@bullspitbrewing.com,"4 Summer Drive Winchendon, MA 01475",United States,Massachusetts,http://bullspitbrewing.com,(978) 706-1479
,The Ritz,kelly@theritzmv.com,"4 Circuit Avenue Oak Bluffs, MA 02557",United States,Massachusetts,https://www.theritzmv.com/,(508) 693-9851
,Thirsty Mind Coffee and Wine Bar,kenn.137@gmail.com,"23 College Street Suite 6 South Hadley, MA 01075",United States,Massachusetts,https://www.thirstymindcoffeeshop.com/,(413) 538-9309
,Sonia,kerryq@mideastclub.com,"10 Brookline Street Cambridge, MA 02139",United States,Massachusetts,https://www.mideastoffers.com/sonia,(617) 864-3278
,Payomet Performing Arts Center,kevin@payomet.org,"29 Old Dewline Road Truro, MA 02652",United States,Massachusetts,http://www.payomet.org,(508) 487-5400
,Mr. Dooley's,kristine@somerspubs.com,"77 Broad Street Boston, MA 02109",United States,Massachusetts,https://www.mrdooleys.com/,(617) 338-5656
,The Drake,lincoln@amherstdowntown.com,"44 N. Pleasant Street Amherst, MA 01002",United States,Massachusetts,https://www.thedrakeamherst.org/,(413) 230-3020
,Stonehill College,lmacedo@stonehill.edu,"320 Washington Street Easton, MA 02357",United States,Massachusetts,,
,Regent Theatre,lstein@regenttheatre.com,"7 Medford Street Arlington, MA 02474",United States,Massachusetts,http://www.regenttheatre.com,(781) 646-4849
,The Tank,maddmuzik2000@gmail.com,"478 Springfield Street Feeding Hills, MA 01030",United States,Massachusetts,,(413) 301-0944
,Magic Room,magicroomnorwood@gmail.com,"83 Morse Street Building 5 Norwood, MA 02062",United States,Massachusetts,https://www.magicroomnorwood.com/,(617) 775-4009
,Amherst College,mamartin@amherst.edu,"16 Barrett Hill Drive Amherst, MA 01002",United States,Massachusetts,,
,Strangecreek Campout Festival,mark@wormtown.com,"Camp Keewanee Greenfield, MA 01301",United States,Massachusetts,,
,Club Passim,matt@passim.org,"47 Palmer Street Cambridge, MA 02138",United States,Massachusetts,https://www.passim.org/,(617) 492-7679
,Boston College,matthew.razek@bc.edu,"Boston, MA 02467",United States,Massachusetts,,
,The Mount,mdaly@edithwharton.org,"2 Plunkett Street Lenox, MA 01240",United States,Massachusetts,https://www.edithwharton.org/,(413) 551-5111
,Westfield State University,mdellea@westfield.ma.edu,"577 Western Avenue Westfield, MA 01086",United States,Massachusetts,,
,Slade's Bar-Grill,mgr@sbgboston.com,"958 Tremont Street Boston, MA 02120",United States,Massachusetts,https://www.sladesbarandgrill.com/,(617) 442-4600
,Clark University,mhardej@clarku.edu,"950 Main Street Worcester, MA 01610",United States,Massachusetts,,
,Groton Hill Music Center,mmalikowski@grotonhill.org,"122 Old Ayer Road Groton, MA 01450",United States,Massachusetts,https://grotonhill.org/,(978) 486-9524
,The Mad Monkfish,monkfishmusicbookings@gmail.com,"524 Massachusetts Avenue Cambridge, MA 02139",United States,Massachusetts,https://www.themadmonkfish.com/,(617) 441-2116
,Williams College,mrb1@williams.edu,"880 Main Street Williamstown, MA 01267",United States,Massachusetts,,
,Brew Barn at Red Apple Farm,music@brewbarnma.com,"455 Highland Avenue Phillipston, MA 01331",United States,Massachusetts,https://www.brewbarnma.com,(978) 895-9658
,Dante's at Firefly's BBQ,music@fireflysbbq.com,"350 E. Main Street Marlborough, MA 01752",United States,Massachusetts,https://www.fireflysbbq.com/dantes,(508) 357-8883
,Hollis Hills Farm,music@hollishillsfarm.com,"340 Marshall Road Fitchburg, MA 01420",United States,Massachusetts,https://www.hollishillsfarm.com/,(978) 696-3130
,Lily P's Chicken,music@lilypschicken.com,"50 Binney Street Cambridge, MA 02142",United States,Massachusetts,https://www.lilypschicken.com/,(617) 225-2900
,Lucky's Lounge,nburns@luckyslounge.com,"355 Congress Street Boston, MA 02210",United States,Massachusetts,https://www.luckyslounge.com/,(617) 357-5825
,Bostonia Public House,ndalimonte@bostoniapublichouse.com,"131 State Street Boston, MA 02109",United States,Massachusetts,https://bostoniapublichouse.com,(617) 948-9800
,Norwood Theatre,norwoodtheatre@gmail.com,"109 Central Street Norwood, MA 02062",United States,Massachusetts,http://norwoodstage.com,(781) 551-9000
,O'Brien's Pub,obriensbooking@gmail.com,"3 Harvard Avenue Allston, MA 02134",United States,Massachusetts,https://obrienspubboston.com/,(617) 782-6245
,ODESSA,odessaboston@gmail.com,"177 Tremont Street Boston, MA 02111",United States,Massachusetts,,(781) 866-1944
,Smith College,ose@smith.edu,"Northampton, MA 01063",United States,Massachusetts,,(413) 585-2639
,O'Shea's Olde Inne,osheasrestaurant@gmail.com,"348 Main Street West Dennis, MA 02670",United States,Massachusetts,http://www.osheasoldeinne.com,(508) 398-8887
,The Chicken Box,packynorton@comcast.net,"16 Daves Street Nantucket, MA 02554",United States,Massachusetts,https://thechickenbox.com/,(508) 228-9717
,Paddy O's,paddyos@somerspubs.com,"33 Union Street Boston, MA 02108",United States,Massachusetts,https://www.paddyos.com/,(617) 263-7771
,Parma Chai Out of the Blue Community Arts Gallery,parama@outoftheblueartgallery.com,"191 Highland Avenue 3rd floor Allston, MA 02143",United States,Massachusetts,https://outoftheblueartgallery.com/,(617) 233-0269
,Curry College,patrick.kelley@curry.edu,"1071 Blue Hill Avenue Milton, MA 02186",United States,Massachusetts,,
,Aeronaut Allston,play@aeronaut.net,"267 Western Avenue Allston, MA 02134",United States,Massachusetts,,
,Aeronaut Cannery,play@aeronaut.net,"199 Ashland Street Everett, MA 02149",United States,Massachusetts,https://www.aeronautbrewing.com/visit/the-cannery/,(617) 370-5904
,Aeronaut Brewing Company,play@aeronaut.net,"14 Tyler Street Somerville, MA 02143",United States,Massachusetts,https://www.aeronautbrewing.com/,(617) 987-4236
,Ralph's Diner,ralphsbooking@gmail.com,"148 Grove Street Worcester, MA 01605",United States,Massachusetts,http://www.ralphsrockdiner.com/,(508) 753-9543
,Regattabar,regattabar@charleshotel.com,"1 Bennett Square Cambridge, MA 02138",United States,Massachusetts,https://www.regattabarjazz.com/,(617) 661-5000
,Newburyport Brewing Company,renee@nbptbrewing.com,"4 New Pasture Road Newburyport, MA 01950",United States,Massachusetts,https://www.nbptbrewing.com/,(978) 463-8700
,Gardner Ale House,rick@gardnerale.com,"74 Parker Street Gardner, MA 01440",United States,Massachusetts,https://www.gardnerale.com/,(978) 669-0122
,THE BLACK BOX,rlmercer@FPAConline.com,"15 W. Central Street Franklin, MA 02038",United States,Massachusetts,https://www.theblackboxonline.com/,(508) 528-3370
,Capo Restaurant,rob@caposouthboston.com,"443 W. Broadway Boston, MA 02127",United States,Massachusetts,https://www.caposouthboston.com,(617) 993-8080
,UMass Dartmouth,sail@umassd.edu,"285 Old Westport Road Dartmouth, MA 02747",United States,Massachusetts,,(508) 999-8127
,Boston University,sao@bu.edu,"Boston, MA 02215",United States,Massachusetts,,(617) 353-3635
,Wheelock College,sao@bu.edu,"200 Riverway Boston, MA 02215",United States,Massachusetts,,
,Worcester Polytechnic Institute,sao@wpi.edu,"100 Institute Road Worcester, MA 01609",United States,Massachusetts,,(508) 831-5291
,Shea Theater Arts Center,sheatheaterartscenter@gmail.com,"71 Avenue A Turners Falls, MA 01376",United States,Massachusetts,https://sheatheater.org/,(413) 648-7432
,The Rhumb Line Bar & Restaurant,shred1946@yahoo.com,"40 Railroad Avenue Gloucester, MA 01930",United States,Massachusetts,https://www.therhumbline.com/,(978) 283-9732
,Suffolk University,sli@suffolk.edu,"8 Ashburton Place Boston, MA 02108",United States,Massachusetts,,(617) 573-8320
,Cafe' at the Mill,slride@msn.com,"45 River Street Millbury, MA 01527",United States,Massachusetts,,
,MIT,sole@mit.edu,"77 Massachusetts Avenue Cambridge, MA 02139",United States,Massachusetts,,(617) 253-6777
,Nomans,stephen@nomansmv.com,"15 Island Inn Road Oak Bluffs, MA 02557",United States,Massachusetts,https://www.nomansmv.com/,(508) 338-2474
,Hennessy's,stuart@somerspubs.com,"25 Union Street Boston, MA 02108",United States,Massachusetts,https://hennessysboston.com/,(617) 742-2121
,Lasell College,studentactivities@lasell.edu,"1844 Commonwealth Avenue Newton, MA 02466",United States,Massachusetts,,(617) 243-2000
,Simmons College,studentactivities@simmons.edu,"300 Fenway Boston, MA 02115",United States,Massachusetts,,(617) 521-2423
,Babson College,studentevents@babson.edu,"231 Forest Street Babson Park, MA 02457",United States,Massachusetts,,(781) 239-5265
,Sanctuary - Event and Live Music Venue,taylor.sweeney@sanctuarymaynard.com,"82 Main Street Maynard, MA 01754",United States,Massachusetts,https://www.sanctuarymaynard.com/,(978) 933-1476
,Shooter's Bar & Billiards,tb@shooters508.com,"70 James Street Worcester, MA 01603",United States,Massachusetts,http://www.shooters508.com,(774) 420-7665
,The Bluebird Performance Venue,thebluebirdlands@gmail.com,"474 North Street Georgetown, MA 01833",United States,Massachusetts,,
,The Raven Music Hall,theravenrox@gmail.com,"258 Pleasant Street Worcester, MA 01609",United States,Massachusetts,,(508) 304-8133
,The New World Tavern,tim.newworldtavern@gmail.com,"56 Main Street Plymouth, MA 02360",United States,Massachusetts,https://www.thenewworldtavern.com/,(508) 927-4250
,The Midway Café,tinyoakbooking@gmail.com,"3496 Washington Street Jamaica Plain, MA 02130",United States,Massachusetts,https://midwaycafe.com/,(617) 524-9038
,Shalin Liu Performance Center,tony@rockportmusic.org,"37 Main Street Rockport, MA 01966",United States,Massachusetts,https://rockportmusic.org/shalin-liu-performance-center/,(978) 546-7391
,Colonial Theatre,tor@berkshiretheatre.org,"111 South Street Pittsfield, MA 01201",United States,Massachusetts,http://www.berkshiretheatregroup.org,(413) 997-4444
,Tufts University,tusc@tufts.edu,"419 Boston Avenue Medford, MA 02155",United States,Massachusetts,,(617) 627-3212
,The Jungle,tyler@thejunglemusicclub.com,"6 Sanborn Court Somerville, MA 02143",United States,Massachusetts,https://www.thejunglemusicclub.com,(617) 718-0204
,The Vault Music Hall & Pub,vaultmusichallbookings@gmail.com,"791 Purchase Street New Bedford, MA 02740",United States,Massachusetts,https://vaultnb.com/,(774) 425-4600
,Bard College at Simon's Rock,vfanarjian@simons-rock.edu,"84 Alford Road Great Barrington, MA 01230",United States,Massachusetts,,
,The Rendezvous,voobooking@gmail.com,"78 Third Street Turners Falls, MA 01376",United States,Massachusetts,https://thevoo.net/,(413) 863-2866
,Fire Escape Coffeehouse,w8ing2fly@yahoo.com,"159 Washington Street Weymouth, MA 02188",United States,Massachusetts,,
,Whiskey on Water,whiskeyonwaterbooking@gmail.com,"97 Water Street Worcester, MA 01604",United States,Massachusetts,https://whiskeyonwater.com/,(508) 581-0467
,Western New England University,wnecab@gmail.com,"1215 Wilbraham Road Springfield, MA 01119",United States,Massachusetts,,(413) 782-1203
,Elms College,wrightc1204@elms.edu,"291 Springfield Street Chicopee, MA 01013",United States,Massachusetts,,
,Bulldog Event Center,bulldogsonmain@gmail.com,"1364 Main Street Winnipeg, MB R2W 3T8",Canada,Manitoba,,
,The Pyramid Cabaret,daveham@mts.net,"176 Fort Street Winnipeg, MB R3C 1C9",Canada,Manitoba,https://pyramidcabaret.com/,+1 204-957-7777
,Times Change(d) High & Lonesome Club,info@highandlonesomeclub.ca,"234 Main Street Winnipeg, MB R3C 1A8",Canada,Manitoba,http://www.highandlonesomeclub.ca/,+1 204-957-0982
,Time Change(d) High and Lonesome Club,info@highandlonesomeclub.ca,"234 Main Street Winnipeg, MB R3C 1A8",Canada,Manitoba,http://www.highandlonesomeclub.ca,+1 204-957-0982
,West End Cultural Centre,info@wecc.ca,"586 Ellice Avenue Winnipeg, MB R3B 1Z8",Canada,Manitoba,http://www.wecc.ca,+1 204-783-6918
,Lady of the Lake Cafe and Pub,ladyofthelakeevents@gmail.com,"135 17th Street North Brandon, MB R7A 1G6",Canada,Manitoba,https://www.ladyofthelake.ca/,+1 204-726-8785
,Park Theatre,parktheatrecafe@gmail.com,"698 Osborne Street Winnipeg, MB R3L 2B9",Canada,Manitoba,https://www.myparktheatre.com/,+1 204-478-7275
,Shannon's Irish Pub,shannonsmusicbookings@gmail.com,"175 Carlton Street Winnipeg, MB R3C 3H9",Canada,Manitoba,https://shannonsirishpub.ca/,+1 204-943-2302
,Stevenson University,activities@stevenson.edu,"1525 Greenspring Valley Road Stevenson, MD 21153",United States,Maryland,https://www.stevenson.edu/student-life/student-activities/,(410) 486-7001
,Baltimore Soundstage,adam@baltimoresoundstage.com,"124 Market Place Baltimore, MD 21202",United States,Maryland,https://www.baltimoresoundstage.com/,(410) 244-0057
,Carroll Community College,aderose@carrollcc.edu,"1601 Washington Road Westminster, MD 21157",United States,Maryland,,
,AMP by Strathmore,ampbooking@strathmore.org,"11810 Grand Park Avenue Rockville, MD 20852",United States,Maryland,https://www.strathmore.org/our-spaces/amp/,(301) 581-5100
,Chuck's Backyard,backstreetgrillsby@gmail.com,"409 Snow Hill Road Salisbury, MD 21804",United States,Maryland,https://www.backstreetgrillsalisbury.com/,(410) 548-1588
,Bare Bones Bar and Grill,barebonesgrill@gmail.com,"9150 Baltimore National Pike Ellicott City, MD 21042",United States,Maryland,http://www.barebonesgrill.com,(410) 461-0770
,Waterfront Hotel Bar,barrett@atlasrestaurantgroup.com,"1710 Thames Street Baltimore, MD 21231",United States,Maryland,http://www.waterfronthotelfellspoint.com/,(410) 537-5055
,49 West,bcahalan@gmail.com,"49 West Street Annapolis, MD 21401",United States,Maryland,http://www.49westcoffeehouse.com,(410) 626-9796
,The Barking Dog,bobdogbreath@aol.com,"4723 Elm Street Bethesda, MD 20814",United States,Maryland,https://www.barkingdogbar.com/,(301) 654-0022
